contig_name	prediction	prediction_score	full_path						
ICTVTaxoChallenge_133404	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_163752	Ackermannviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Ackermannviridae		
ICTVTaxoChallenge_858479	Fiersviridae	1	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Norzivirales	f;Fiersviridae	
ICTVTaxoChallenge_954110	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_368696	Togaviridae	1	r;Riboviria	k;Orthornavirae	p;Kitrinoviricota	c;Alsuviricetes	o;Martellivirales	f;Togaviridae	
ICTVTaxoChallenge_152235	Chimalliviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Chimalliviridae		
ICTVTaxoChallenge_254302	Stephanstirmvirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Stephanstirmvirinae		
ICTVTaxoChallenge_944622	Pahexavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Pahexavirus		
ICTVTaxoChallenge_865488	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_258870	Microviridae_like	0.106609456	r;Monodnaviria	k;Sangervirae	p;Phixviricota	c;Malgrandaviricetes	o;Petitvirales	f;Microviridae_like	
ICTVTaxoChallenge_792927	Picornaviridae_like	0.7062548	r;Riboviria	k;Orthornavirae	p;Pisuviricota	c;Pisoniviricetes	o;Picornavirales	f;Picornaviridae_like	
ICTVTaxoChallenge_794076	Lispiviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Lispiviridae
ICTVTaxoChallenge_638203	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_148583	Filoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Filoviridae
ICTVTaxoChallenge_403929	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_40760	Weiservirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Weiservirinae		
ICTVTaxoChallenge_890845	Gordonvirus	0.3647049	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Gordonvirus		
ICTVTaxoChallenge_282827	Stephanstirmvirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Stephanstirmvirinae		
ICTVTaxoChallenge_925183	Nimaviridae	1	c;Naldaviricetes	f;Nimaviridae					
ICTVTaxoChallenge_411253	Togaviridae	1	r;Riboviria	k;Orthornavirae	p;Kitrinoviricota	c;Alsuviricetes	o;Martellivirales	f;Togaviridae	
ICTVTaxoChallenge_692263	Adenoviridae_like	0.23640014	r;Varidnaviria	k;Bamfordvirae	p;Preplasmiviricota	c;Tectiliviricetes	o;Rowavirales	f;Adenoviridae_like	
ICTVTaxoChallenge_711885	Korravirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Korravirus		
ICTVTaxoChallenge_187064	Phycodnaviridae_like	0.22199264	r;Varidnaviria	k;Bamfordvirae	p;Nucleocytoviricota	c;Megaviricetes	o;Algavirales	f;Phycodnaviridae_like	
ICTVTaxoChallenge_330166	Vequintavirinae	0.9483386	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Vequintavirinae		
ICTVTaxoChallenge_690464	Zierdtviridae_like	0.7051719	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Zierdtviridae_like		
ICTVTaxoChallenge_576166	Papillomaviridae_like	0.7589336	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae_like	
ICTVTaxoChallenge_590100	Azeredovirinae	0.50688523	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Azeredovirinae		
ICTVTaxoChallenge_227103	Inoviridae	1	r;Monodnaviria	k;Loebvirae	p;Hofneiviricota	c;Faserviricetes	o;Tubulavirales	f;Inoviridae	
ICTVTaxoChallenge_255031	Triavirus	0.34879008	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Triavirus		
ICTVTaxoChallenge_204239	Straboviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Straboviridae		
ICTVTaxoChallenge_793504	Orthoherpesviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Peploviricota	c;Herviviricetes	o;Herpesvirales	f;Orthoherpesviridae	
ICTVTaxoChallenge_864191	Benedictvirus	0.24067031	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Benedictvirus		
ICTVTaxoChallenge_790835	Rountreeviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Rountreeviridae		
ICTVTaxoChallenge_580820	Closteroviridae	1	r;Riboviria	k;Orthornavirae	p;Kitrinoviricota	c;Alsuviricetes	o;Martellivirales	f;Closteroviridae	
ICTVTaxoChallenge_356957	Picornaviridae_like	0.43973872	r;Riboviria	k;Orthornavirae	p;Pisuviricota	c;Pisoniviricetes	o;Picornavirales	f;Picornaviridae_like	
ICTVTaxoChallenge_84405	Inoviridae	1	r;Monodnaviria	k;Loebvirae	p;Hofneiviricota	c;Faserviricetes	o;Tubulavirales	f;Inoviridae	
ICTVTaxoChallenge_207503	Schitoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Schitoviridae		
ICTVTaxoChallenge_7300	Adenoviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Preplasmiviricota	c;Tectiliviricetes	o;Rowavirales	f;Adenoviridae	
ICTVTaxoChallenge_324649	Aliceevansviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_227347	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_177513	Herelleviridae_like	0.21735321	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Herelleviridae_like		
ICTVTaxoChallenge_471565	Obolenskvirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Obolenskvirus		
ICTVTaxoChallenge_531622	Orlajensenviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Orlajensenviridae		
ICTVTaxoChallenge_602205	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_722091	Skunavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Skunavirus		
ICTVTaxoChallenge_759995	Wizardvirus	0.65085113	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Wizardvirus		
ICTVTaxoChallenge_550174	Benedictvirus	0.20538868	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Benedictvirus		
ICTVTaxoChallenge_830976	Steitzviridae	1	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Timlovirales	f;Steitzviridae	
ICTVTaxoChallenge_802676	Schitoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Schitoviridae		
ICTVTaxoChallenge_416877	Herelleviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Herelleviridae		
ICTVTaxoChallenge_200437	Skunavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Skunavirus		
ICTVTaxoChallenge_193518	Pbunavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Pbunavirus		
ICTVTaxoChallenge_641317	Genomoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Genomoviridae	
ICTVTaxoChallenge_494969	Schitoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Schitoviridae		
ICTVTaxoChallenge_50290	Aliceevansviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_859997	Circoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Arfiviricetes	o;Cirlivirales	f;Circoviridae	
ICTVTaxoChallenge_630419	Caulimoviridae_like	0.052322168	r;Riboviria	k;Pararnavirae	p;Artverviricota	c;Revtraviricetes	o;Ortervirales	f;Caulimoviridae_like	
ICTVTaxoChallenge_552579	Genomoviridae_like	0.5576909	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Genomoviridae_like	
ICTVTaxoChallenge_376248	Obolenskvirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Obolenskvirus		
ICTVTaxoChallenge_207091	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_957518	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_214226	Vividuovirus	0.5908541	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Vividuovirus		
ICTVTaxoChallenge_236886	Orthoherpesviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Peploviricota	c;Herviviricetes	o;Herpesvirales	f;Orthoherpesviridae	
ICTVTaxoChallenge_263976	Autographiviridae_like	0.11443979	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae_like		
ICTVTaxoChallenge_692845	Adenoviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Preplasmiviricota	c;Tectiliviricetes	o;Rowavirales	f;Adenoviridae	
ICTVTaxoChallenge_347446	Peduoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Peduoviridae		
ICTVTaxoChallenge_981866	Gordonvirus	0.3669773	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Gordonvirus		
ICTVTaxoChallenge_942622	Aliceevansviridae	0.55082655	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_926491	Aliceevansviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_813907	Demerecviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Demerecviridae		
ICTVTaxoChallenge_606442	Marthavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Marthavirus		
ICTVTaxoChallenge_699050	Fiersviridae	1	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Norzivirales	f;Fiersviridae	
ICTVTaxoChallenge_845064	Aliceevansviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_808304	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_535621	Alexandravirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Alexandravirus		
ICTVTaxoChallenge_377258	Aliceevansviridae_like	0.3936408	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae_like		
ICTVTaxoChallenge_89181	Genomoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Genomoviridae	
ICTVTaxoChallenge_783042	Betaflexiviridae	1	r;Riboviria	k;Orthornavirae	p;Kitrinoviricota	c;Alsuviricetes	o;Tymovirales	f;Betaflexiviridae	
ICTVTaxoChallenge_592950	Tectiviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Preplasmiviricota	c;Tectiliviricetes	o;Kalamavirales	f;Tectiviridae	
ICTVTaxoChallenge_865197	Benedictvirus	0.21257763	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Benedictvirus		
ICTVTaxoChallenge_268858	Ackermannviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Ackermannviridae		
ICTVTaxoChallenge_30451	Aliceevansviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_735774	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_468311	Gordonclarkvirinae_like	0.09920649	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Gordonclarkvirinae_like		
ICTVTaxoChallenge_822088	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_245838	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_49572	Straboviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Straboviridae		
ICTVTaxoChallenge_642405	Poxviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Nucleocytoviricota	c;Pokkesviricetes	o;Chitovirales	f;Poxviridae	
ICTVTaxoChallenge_881193	Straboviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Straboviridae		
ICTVTaxoChallenge_778212	Peduoviridae_like	0.16471292	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Peduoviridae_like		
ICTVTaxoChallenge_507142	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_282430	Gordonclarkvirinae	0.48888218	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Gordonclarkvirinae		
ICTVTaxoChallenge_857073	Arenaviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Polyploviricotina	c;Bunyaviricetes	o;Hareavirales	f;Arenaviridae
ICTVTaxoChallenge_658331	Virgaviridae	1	r;Riboviria	k;Orthornavirae	p;Kitrinoviricota	c;Alsuviricetes	o;Martellivirales	f;Virgaviridae	
ICTVTaxoChallenge_866834	Caulimoviridae	1	r;Riboviria	k;Pararnavirae	p;Artverviricota	c;Revtraviricetes	o;Ortervirales	f;Caulimoviridae	
ICTVTaxoChallenge_431060	Herelleviridae	0.9878632	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Herelleviridae		
ICTVTaxoChallenge_810303	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_907983	Steigviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	o;Crassvirales	f;Steigviridae	
ICTVTaxoChallenge_300472	Rhabdoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Rhabdoviridae
ICTVTaxoChallenge_271326	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_16445	Inoviridae_like	0.26261345	r;Monodnaviria	k;Loebvirae	p;Hofneiviricota	c;Faserviricetes	o;Tubulavirales	f;Inoviridae_like	
ICTVTaxoChallenge_192197	Benedictvirus	0.21068636	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Benedictvirus		
ICTVTaxoChallenge_664307	Azeredovirinae	0.3241062	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Azeredovirinae		
ICTVTaxoChallenge_644664	Weiservirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Weiservirinae		
ICTVTaxoChallenge_939002	Rhabdoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Rhabdoviridae
ICTVTaxoChallenge_618466	Atkinsviridae	1	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Norzivirales	f;Atkinsviridae	
ICTVTaxoChallenge_365722	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_30838	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_489470	Gracegardnervirinae	0.97952086	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Gracegardnervirinae		
ICTVTaxoChallenge_487490	Skunavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Skunavirus		
ICTVTaxoChallenge_258853	Demerecviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Demerecviridae		
ICTVTaxoChallenge_851862	Vividuovirus	0.5657862	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Vividuovirus		
ICTVTaxoChallenge_18880	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_722137	Weiservirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Weiservirinae		
ICTVTaxoChallenge_131990	Bromoviridae	1	r;Riboviria	k;Orthornavirae	p;Kitrinoviricota	c;Alsuviricetes	o;Martellivirales	f;Bromoviridae	
ICTVTaxoChallenge_115766	Rountreeviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Rountreeviridae		
ICTVTaxoChallenge_929684	Demerecviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Demerecviridae		
ICTVTaxoChallenge_229543	Atkinsviridae	1	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Norzivirales	f;Atkinsviridae	
ICTVTaxoChallenge_858930	Weiservirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Weiservirinae		
ICTVTaxoChallenge_453512	Circoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Arfiviricetes	o;Cirlivirales	f;Circoviridae	
ICTVTaxoChallenge_955062	Rhabdoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Rhabdoviridae
ICTVTaxoChallenge_651620	Jondennisvirinae	0.56085515	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Jondennisvirinae		
ICTVTaxoChallenge_951674	Steitzviridae_like	0.26193425	r;Riboviria	k;Orthornavirae	p;Lenarviricota	c;Leviviricetes	o;Timlovirales	f;Steitzviridae_like	
ICTVTaxoChallenge_667075	Wizardvirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Wizardvirus		
ICTVTaxoChallenge_1249	Poxviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Nucleocytoviricota	c;Pokkesviricetes	o;Chitovirales	f;Poxviridae	
ICTVTaxoChallenge_924103	Orlajensenviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Orlajensenviridae		
ICTVTaxoChallenge_267087	Adenoviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Preplasmiviricota	c;Tectiliviricetes	o;Rowavirales	f;Adenoviridae	
ICTVTaxoChallenge_833860	Azeredovirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Azeredovirinae		
ICTVTaxoChallenge_943950	Drexlerviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Drexlerviridae		
ICTVTaxoChallenge_854348	Parvoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Quintoviricetes	o;Piccovirales	f;Parvoviridae	
ICTVTaxoChallenge_76819	Anelloviridae	1	f;Anelloviridae						
ICTVTaxoChallenge_212399	Herelleviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Herelleviridae		
ICTVTaxoChallenge_927965	Betaflexiviridae	1	r;Riboviria	k;Orthornavirae	p;Kitrinoviricota	c;Alsuviricetes	o;Tymovirales	f;Betaflexiviridae	
ICTVTaxoChallenge_865572	Geminiviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Geminiviridae	
ICTVTaxoChallenge_760417	Wizardvirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Wizardvirus		
ICTVTaxoChallenge_822897	Rountreeviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Rountreeviridae		
ICTVTaxoChallenge_94843	Gracegardnervirinae_like	0.13201064	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Gracegardnervirinae_like		
ICTVTaxoChallenge_430251	Peduoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Peduoviridae		
ICTVTaxoChallenge_766812	Caulimoviridae	1	r;Riboviria	k;Pararnavirae	p;Artverviricota	c;Revtraviricetes	o;Ortervirales	f;Caulimoviridae	
ICTVTaxoChallenge_597489	Rountreeviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Rountreeviridae		
ICTVTaxoChallenge_67865	Drexlerviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Drexlerviridae		
ICTVTaxoChallenge_608585	Gracegardnervirinae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Gracegardnervirinae		
ICTVTaxoChallenge_137619	Steigviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	o;Crassvirales	f;Steigviridae	
ICTVTaxoChallenge_320790	Peduoviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Peduoviridae		
ICTVTaxoChallenge_857397	Papillomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Zurhausenvirales	f;Papillomaviridae	
ICTVTaxoChallenge_636015	Stanwilliamsviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Stanwilliamsviridae		
ICTVTaxoChallenge_690024	Betaflexiviridae	1	r;Riboviria	k;Orthornavirae	p;Kitrinoviricota	c;Alsuviricetes	o;Tymovirales	f;Betaflexiviridae	
ICTVTaxoChallenge_513985	Caulimoviridae_like	0.44920516	r;Riboviria	k;Pararnavirae	p;Artverviricota	c;Revtraviricetes	o;Ortervirales	f;Caulimoviridae_like	
ICTVTaxoChallenge_942478	Orthoherpesviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Peploviricota	c;Herviviricetes	o;Herpesvirales	f;Orthoherpesviridae	
ICTVTaxoChallenge_246099	Mimiviridae	1	r;Varidnaviria	k;Bamfordvirae	p;Nucleocytoviricota	c;Megaviricetes	o;Imitervirales	f;Mimiviridae	
ICTVTaxoChallenge_848576	Weiservirinae	0.9186863	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	sf;Weiservirinae		
ICTVTaxoChallenge_327462	Genomoviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cressdnaviricota	c;Repensiviricetes	o;Geplafuvirales	f;Genomoviridae	
ICTVTaxoChallenge_36013	Nudiviridae	1	c;Naldaviricetes	o;Lefavirales	f;Nudiviridae				
ICTVTaxoChallenge_908260	Pbunavirus	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Pbunavirus		
ICTVTaxoChallenge_342546	Polyomaviridae	1	r;Monodnaviria	k;Shotokuvirae	p;Cossaviricota	c;Papovaviricetes	o;Sepolyvirales	f;Polyomaviridae	
ICTVTaxoChallenge_53882	Triavirus	0.65577805	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	g;Triavirus		
ICTVTaxoChallenge_713054	Poxviridae_like	0.13704169	r;Varidnaviria	k;Bamfordvirae	p;Nucleocytoviricota	c;Pokkesviricetes	o;Chitovirales	f;Poxviridae_like	
ICTVTaxoChallenge_807641	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_499720	Autographiviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Autographiviridae		
ICTVTaxoChallenge_323353	Aliceevansviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_83924	Ackermannviridae	1	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Ackermannviridae		
ICTVTaxoChallenge_819401	Aliceevansviridae	0.9787579	r;Duplodnaviria	k;Heunggongvirae	p;Uroviricota	c;Caudoviricetes	f;Aliceevansviridae		
ICTVTaxoChallenge_894212	Rhabdoviridae	1	r;Riboviria	k;Orthornavirae	p;Negarnaviricota	sp;Haploviricotina	c;Monjiviricetes	o;Mononegavirales	f;Rhabdoviridae
