contig_name,prediction,prediction_score
ICTVTaxoChallenge_804043,Tybeckvirinae,1
ICTVTaxoChallenge_688281,Nudiviridae,0.2954914
ICTVTaxoChallenge_584062,Iridoviridae,1
ICTVTaxoChallenge_687298,Ackermannviridae,1
ICTVTaxoChallenge_933708,Salasmaviridae,1
ICTVTaxoChallenge_447130,Anelloviridae,1
ICTVTaxoChallenge_531850,Geminiviridae,1
ICTVTaxoChallenge_302440,Salasmaviridae,1
ICTVTaxoChallenge_170743,Virgaviridae,0.3121627
ICTVTaxoChallenge_735250,Steitzviridae,1
ICTVTaxoChallenge_941619,Inoviridae,1
ICTVTaxoChallenge_105922,Kyanoviridae,0.89572895
ICTVTaxoChallenge_223808,Papillomaviridae,1
ICTVTaxoChallenge_781387,Aliceevansviridae,1
ICTVTaxoChallenge_885351,Vilmaviridae,0.4700654
ICTVTaxoChallenge_968410,Demerecviridae,1
ICTVTaxoChallenge_766038,Steigviridae,1
ICTVTaxoChallenge_413968,Wbetavirus,0.101515524
ICTVTaxoChallenge_125240,Hendrixvirinae,1
ICTVTaxoChallenge_671014,Baculoviridae,1
ICTVTaxoChallenge_285779,Coronaviridae,1
ICTVTaxoChallenge_493581,Pbunavirus,1
ICTVTaxoChallenge_939913,Geminiviridae,0.15303445
ICTVTaxoChallenge_92444,Adenoviridae,1
ICTVTaxoChallenge_944766,Coronaviridae,1
ICTVTaxoChallenge_565616,Nymbaxtervirinae,0.21559308
ICTVTaxoChallenge_363115,Stephanstirmvirinae,0.8783912
ICTVTaxoChallenge_261672,Pclasvirinae,0.40317073
ICTVTaxoChallenge_33432,Flaviviridae,1
ICTVTaxoChallenge_381369,Benedictvirus,0.24930824
ICTVTaxoChallenge_738879,Rountreeviridae,1
ICTVTaxoChallenge_672292,Skurskavirinae,0.5722414
ICTVTaxoChallenge_368577,Coronaviridae,1
ICTVTaxoChallenge_530325,Baculoviridae,1
ICTVTaxoChallenge_64298,Adenoviridae,1
ICTVTaxoChallenge_217726,Geminiviridae,0.09192018
ICTVTaxoChallenge_879813,Backyardiganvirus,0.20601109
ICTVTaxoChallenge_167115,Skunavirus,1
ICTVTaxoChallenge_480411,Weiservirinae,1
ICTVTaxoChallenge_432048,Autographiviridae,1
ICTVTaxoChallenge_316517,Papillomaviridae,1
ICTVTaxoChallenge_167546,Bclasvirinae,1
ICTVTaxoChallenge_662700,Obolenskvirus,1
ICTVTaxoChallenge_448822,Aliceevansviridae,1
ICTVTaxoChallenge_304179,Skunavirus,1
ICTVTaxoChallenge_837498,Tectiviridae,1
ICTVTaxoChallenge_337808,Geminiviridae,1
ICTVTaxoChallenge_580078,Fromanvirus,1
ICTVTaxoChallenge_976622,Herelleviridae,0.5114914
ICTVTaxoChallenge_417619,Steitzviridae,1
ICTVTaxoChallenge_70033,Genomoviridae,1
ICTVTaxoChallenge_75806,Benedictvirus,0.27149987
ICTVTaxoChallenge_748679,Azeredovirinae,0.76337063
ICTVTaxoChallenge_553833,Tombusviridae,1
ICTVTaxoChallenge_976426,Adenoviridae,1
ICTVTaxoChallenge_602766,Montyvirus,1
ICTVTaxoChallenge_1260,Virgaviridae,1
ICTVTaxoChallenge_931892,Vilmaviridae,0.7954496
ICTVTaxoChallenge_119200,Azeevirinae,1
ICTVTaxoChallenge_659381,Belpaoviridae,1
ICTVTaxoChallenge_99782,Skurskavirinae,1
ICTVTaxoChallenge_851063,Sepvirinae,0.5341452
ICTVTaxoChallenge_28077,Solspiviridae,1
ICTVTaxoChallenge_339923,Drexlerviridae,1
ICTVTaxoChallenge_674844,Azeredovirinae,0.19957505
ICTVTaxoChallenge_252702,Rhabdoviridae,1
ICTVTaxoChallenge_952738,Aliceevansviridae,1
ICTVTaxoChallenge_571270,Paramyxoviridae,1
ICTVTaxoChallenge_544064,Papillomaviridae,1
ICTVTaxoChallenge_908238,Wizardvirus,0.6892714
ICTVTaxoChallenge_123017,Vividuovirus,0.6043979
ICTVTaxoChallenge_111959,Herelleviridae,0.77990067
ICTVTaxoChallenge_641781,Geminiviridae,0.06795255
ICTVTaxoChallenge_992097,Geminiviridae,1
ICTVTaxoChallenge_107900,Hafunaviridae,1
ICTVTaxoChallenge_460504,Gladiatorvirus,0.26335
ICTVTaxoChallenge_908017,Arquatrovirinae,1
ICTVTaxoChallenge_141894,Rhabdoviridae,1
ICTVTaxoChallenge_76921,Straboviridae,1
ICTVTaxoChallenge_938714,Alphaflexiviridae,0.96531904
ICTVTaxoChallenge_338369,Botourmiaviridae,1
ICTVTaxoChallenge_885574,Aliceevansviridae,1
ICTVTaxoChallenge_804948,Anelloviridae,1
ICTVTaxoChallenge_529308,Orthoherpesviridae,1
ICTVTaxoChallenge_646674,Adenoviridae,1
ICTVTaxoChallenge_465185,Bclasvirinae,1
ICTVTaxoChallenge_262335,Tectiviridae,1
ICTVTaxoChallenge_620621,Azeredovirinae,1
ICTVTaxoChallenge_839071,Chaseviridae,1
ICTVTaxoChallenge_248880,Salasmaviridae,1
ICTVTaxoChallenge_355239,Pbunavirus,1
ICTVTaxoChallenge_122771,Fiersviridae,1
ICTVTaxoChallenge_72302,Gracegardnervirinae,1
ICTVTaxoChallenge_21003,Benedictvirus,0.20862113
ICTVTaxoChallenge_989564,Joanripponvirinae,1
ICTVTaxoChallenge_347515,Queuovirinae,0.7410634
ICTVTaxoChallenge_292030,Betaflexiviridae,1
ICTVTaxoChallenge_326471,Hendrixvirinae,0.712136
ICTVTaxoChallenge_88476,Autographiviridae,1
ICTVTaxoChallenge_184947,Rudiviridae,1
ICTVTaxoChallenge_603842,Picornaviridae,1
ICTVTaxoChallenge_647751,Schitoviridae,1
ICTVTaxoChallenge_155690,Adenoviridae,1
ICTVTaxoChallenge_261792,Geminiviridae,1
ICTVTaxoChallenge_376958,Skunavirus,1
ICTVTaxoChallenge_439630,Adenoviridae,1
ICTVTaxoChallenge_823417,Autographiviridae,1
ICTVTaxoChallenge_359173,Benedictvirus,0.18999153
ICTVTaxoChallenge_894248,Fiersviridae,1
ICTVTaxoChallenge_474999,Lispiviridae,1
ICTVTaxoChallenge_768726,Steitzviridae,1
ICTVTaxoChallenge_610752,Arquatrovirinae,1
ICTVTaxoChallenge_283371,Geminiviridae,1
ICTVTaxoChallenge_521864,Microviridae,1
ICTVTaxoChallenge_199214,Steigviridae,1
ICTVTaxoChallenge_445638,Ounavirinae,1
ICTVTaxoChallenge_275139,Genomoviridae,0.06551002
ICTVTaxoChallenge_783070,Bclasvirinae,1
ICTVTaxoChallenge_55264,Pleolipoviridae,1
ICTVTaxoChallenge_319911,Betaflexiviridae,1
ICTVTaxoChallenge_401013,Vividuovirus,0.579709
ICTVTaxoChallenge_509981,Weiservirinae,1
ICTVTaxoChallenge_366685,Gracegardnervirinae,1
ICTVTaxoChallenge_852328,Hafunaviridae,1
ICTVTaxoChallenge_945569,Peduoviridae,1
ICTVTaxoChallenge_973722,Autographiviridae,1
ICTVTaxoChallenge_486680,Zobellviridae,1
ICTVTaxoChallenge_393048,Korravirus,0.64087915
ICTVTaxoChallenge_602021,Drexlerviridae,1
ICTVTaxoChallenge_509402,Drexlerviridae,1
ICTVTaxoChallenge_890813,Geminiviridae,1
ICTVTaxoChallenge_121601,Retroviridae,1
ICTVTaxoChallenge_671555,Solemoviridae,1
ICTVTaxoChallenge_426564,Rudiviridae,1
ICTVTaxoChallenge_500807,Straboviridae,1
ICTVTaxoChallenge_229576,Sepvirinae,1
ICTVTaxoChallenge_845201,Pclasvirinae,0.14318484
ICTVTaxoChallenge_711948,Picornaviridae,1
ICTVTaxoChallenge_617575,Rhabdoviridae,1
ICTVTaxoChallenge_456395,Gracegardnervirinae,0.38718522
ICTVTaxoChallenge_837698,Herelleviridae,1
ICTVTaxoChallenge_773218,Pahexavirus,1
ICTVTaxoChallenge_986001,Gracegardnervirinae,1
ICTVTaxoChallenge_79711,Circoviridae,1
ICTVTaxoChallenge_886055,Queuovirinae,0.78445023
ICTVTaxoChallenge_401693,Triavirus,0.59834445
ICTVTaxoChallenge_120364,Smacoviridae,0.2543141
ICTVTaxoChallenge_950493,Atkinsviridae,1
ICTVTaxoChallenge_256132,Inoviridae,1
ICTVTaxoChallenge_75589,Papillomaviridae,1
ICTVTaxoChallenge_630390,Steitzviridae,1
ICTVTaxoChallenge_666895,Rhabdoviridae,1
ICTVTaxoChallenge_1877,Aliceevansviridae,1
ICTVTaxoChallenge_60115,Kyanoviridae,1
ICTVTaxoChallenge_597710,Salasmaviridae,1
ICTVTaxoChallenge_602967,Filoviridae,1
ICTVTaxoChallenge_897816,Gracegardnervirinae,1
ICTVTaxoChallenge_957625,Gracegardnervirinae,1
ICTVTaxoChallenge_265499,Inoviridae,1
ICTVTaxoChallenge_348120,Adenoviridae,1
ICTVTaxoChallenge_6645,Papillomaviridae,1
ICTVTaxoChallenge_821754,Geminiviridae,1
ICTVTaxoChallenge_747156,Jondennisvirinae,0.30805296
ICTVTaxoChallenge_99980,Herelleviridae,1
ICTVTaxoChallenge_228271,Ceduovirus,1
ICTVTaxoChallenge_605753,Rhabdoviridae,1
ICTVTaxoChallenge_892048,Casjensviridae,1
ICTVTaxoChallenge_121253,Demerecviridae,1
ICTVTaxoChallenge_104452,Adenoviridae,1
ICTVTaxoChallenge_697571,Betaflexiviridae,1
ICTVTaxoChallenge_620230,Retroviridae,1
ICTVTaxoChallenge_689814,Skunavirus,1
ICTVTaxoChallenge_456645,Parvoviridae,1
ICTVTaxoChallenge_924853,Paramyxoviridae,1
ICTVTaxoChallenge_976619,Microviridae,1
ICTVTaxoChallenge_744439,Geminiviridae,1
ICTVTaxoChallenge_64406,Aliceevansviridae,0.9780709
ICTVTaxoChallenge_278341,Tectiviridae,1
ICTVTaxoChallenge_909697,Ackermannviridae,1
ICTVTaxoChallenge_824894,Gracegardnervirinae,0.9323447
ICTVTaxoChallenge_102661,Betaflexiviridae,1
ICTVTaxoChallenge_696772,Nymbaxtervirinae,0.13111354
ICTVTaxoChallenge_641500,Tobaniviridae,1
ICTVTaxoChallenge_619555,Geminiviridae,1
ICTVTaxoChallenge_67468,Pleolipoviridae,1
ICTVTaxoChallenge_232726,Casadabanvirus,1
ICTVTaxoChallenge_695258,Azeredovirinae,1
ICTVTaxoChallenge_20217,Orthoherpesviridae,1
ICTVTaxoChallenge_220774,Skunavirus,1
ICTVTaxoChallenge_969217,Autographiviridae,1
ICTVTaxoChallenge_277047,Papillomaviridae,1
ICTVTaxoChallenge_700645,Tospoviridae,1
ICTVTaxoChallenge_135100,Gordonvirus,0.36296135
ICTVTaxoChallenge_157353,Kyanoviridae,1
ICTVTaxoChallenge_834457,Aliceevansviridae,1
ICTVTaxoChallenge_267919,Paramyxoviridae,1
ICTVTaxoChallenge_867393,Ounavirinae,1
ICTVTaxoChallenge_645278,Herelleviridae,0.24559538
ICTVTaxoChallenge_59383,Fiersviridae,1
ICTVTaxoChallenge_222416,Straboviridae,1
ICTVTaxoChallenge_762043,Adenoviridae,1
ICTVTaxoChallenge_491289,Circoviridae,1
ICTVTaxoChallenge_859433,Hepadnaviridae,1
ICTVTaxoChallenge_838572,Smacoviridae,1
ICTVTaxoChallenge_959351,Picornaviridae,1
ICTVTaxoChallenge_180682,Hendrixvirinae,0.4869066
ICTVTaxoChallenge_970838,Polyomaviridae,1
ICTVTaxoChallenge_463242,Alexandravirus,1
ICTVTaxoChallenge_649074,Adenoviridae,1
ICTVTaxoChallenge_951430,Polycipiviridae,1
ICTVTaxoChallenge_227170,Peduoviridae,1
ICTVTaxoChallenge_996566,Togaviridae,1
ICTVTaxoChallenge_968871,Aliceevansviridae,1
ICTVTaxoChallenge_806637,Azeredovirinae,1
ICTVTaxoChallenge_836003,Autographiviridae,1
ICTVTaxoChallenge_494344,Azeredovirinae,0.45451146
ICTVTaxoChallenge_593240,Demerecviridae,1
ICTVTaxoChallenge_300878,Adenoviridae,1
ICTVTaxoChallenge_468798,Straboviridae,1
ICTVTaxoChallenge_537182,Steitzviridae,1
ICTVTaxoChallenge_768951,Phenuiviridae,1
ICTVTaxoChallenge_930864,Straboviridae,1
ICTVTaxoChallenge_31312,Polycipiviridae,1
ICTVTaxoChallenge_335482,Demerecviridae,1
ICTVTaxoChallenge_815013,Backyardiganvirus,0.2682896
ICTVTaxoChallenge_64547,Kyanoviridae,1
ICTVTaxoChallenge_963517,Gordonvirus,0.10235994
ICTVTaxoChallenge_844090,Autographiviridae,1
ICTVTaxoChallenge_528347,Peduoviridae,0.14472435
ICTVTaxoChallenge_412481,Dicistroviridae,1
ICTVTaxoChallenge_532198,Rhabdoviridae,1
ICTVTaxoChallenge_72122,Triavirus,0.6003356
ICTVTaxoChallenge_808320,Tectiviridae,1
ICTVTaxoChallenge_431072,Betaflexiviridae,1
ICTVTaxoChallenge_787924,Backyardiganvirus,0.227773
ICTVTaxoChallenge_118547,Picornaviridae,1
ICTVTaxoChallenge_119810,Geminiviridae,1
ICTVTaxoChallenge_818647,Genomoviridae,0.2152962
ICTVTaxoChallenge_207050,Dhillonvirus,1
ICTVTaxoChallenge_319874,Geminiviridae,1
ICTVTaxoChallenge_133350,Steitzviridae,1
ICTVTaxoChallenge_69600,Geminiviridae,1
ICTVTaxoChallenge_569079,Picornaviridae,0.3806362
ICTVTaxoChallenge_513662,Baculoviridae,1
ICTVTaxoChallenge_699349,Pleolipoviridae,1
ICTVTaxoChallenge_505112,Anelloviridae,1
ICTVTaxoChallenge_922609,Mesyanzhinovviridae,0.7508445
ICTVTaxoChallenge_616295,Solspiviridae,1
ICTVTaxoChallenge_154388,Adenoviridae,0.08350432
ICTVTaxoChallenge_586673,Herelleviridae,1
ICTVTaxoChallenge_700186,Stanwilliamsviridae,1
ICTVTaxoChallenge_350253,Mimiviridae,0.82203734
ICTVTaxoChallenge_708127,Genomoviridae,1
ICTVTaxoChallenge_28435,Genomoviridae,1
ICTVTaxoChallenge_526603,Tectiviridae,1
ICTVTaxoChallenge_313612,Picornaviridae,1
ICTVTaxoChallenge_485169,Gracegardnervirinae,0.5087867
ICTVTaxoChallenge_99731,Korravirus,1
ICTVTaxoChallenge_723084,Straboviridae,0.06630191
ICTVTaxoChallenge_718756,Gordonclarkvirinae,1
ICTVTaxoChallenge_283320,Autographiviridae,1
ICTVTaxoChallenge_637820,Genomoviridae,0.08807976
ICTVTaxoChallenge_693865,Herelleviridae,1
ICTVTaxoChallenge_516336,Chimalliviridae,1
ICTVTaxoChallenge_185203,Papillomaviridae,1
ICTVTaxoChallenge_18605,Adenoviridae,1
ICTVTaxoChallenge_41492,Drexlerviridae,1
ICTVTaxoChallenge_513861,Asfarviridae,1
ICTVTaxoChallenge_168037,Gordonvirus,0.3609171
ICTVTaxoChallenge_419801,Fernvirus,1
ICTVTaxoChallenge_348920,Korravirus,1
ICTVTaxoChallenge_863007,Poxviridae,1
ICTVTaxoChallenge_242308,Geminiviridae,1
ICTVTaxoChallenge_4938,Papillomaviridae,1
ICTVTaxoChallenge_100384,Hendrixvirinae,1
ICTVTaxoChallenge_873001,Gracegardnervirinae,1
ICTVTaxoChallenge_366570,Chimalliviridae,1
ICTVTaxoChallenge_597268,Stephanstirmvirinae,0.09266083
ICTVTaxoChallenge_362896,Chimalliviridae,1
ICTVTaxoChallenge_220203,Adenoviridae,1
ICTVTaxoChallenge_918842,Smacoviridae,1
ICTVTaxoChallenge_166924,Skunavirus,1
ICTVTaxoChallenge_185974,Papillomaviridae,1
ICTVTaxoChallenge_305236,Azeredovirinae,0.24794042
ICTVTaxoChallenge_142582,Baculoviridae,1
ICTVTaxoChallenge_955314,Tobaniviridae,1
ICTVTaxoChallenge_913342,Qinviridae,1
ICTVTaxoChallenge_268836,Gracegardnervirinae,1
ICTVTaxoChallenge_50210,Drexlerviridae,1
ICTVTaxoChallenge_523912,Peduoviridae,1
ICTVTaxoChallenge_270908,Genomoviridae,1
ICTVTaxoChallenge_978246,Zobellviridae,1
ICTVTaxoChallenge_771022,Casadabanvirus,0.825369
ICTVTaxoChallenge_835063,Demerecviridae,1
ICTVTaxoChallenge_387818,Adenoviridae,1
ICTVTaxoChallenge_544575,Kyanoviridae,1
ICTVTaxoChallenge_348850,Azeredovirinae,0.45973817
ICTVTaxoChallenge_301514,Straboviridae,1
ICTVTaxoChallenge_118224,Bronfenbrennervirinae,1
ICTVTaxoChallenge_194590,Benedictvirus,0.1856533
ICTVTaxoChallenge_535258,Stanwilliamsviridae,1
ICTVTaxoChallenge_58910,Azeredovirinae,0.48315585
ICTVTaxoChallenge_236419,Geminiviridae,0.501071
ICTVTaxoChallenge_976036,Papillomaviridae,1
ICTVTaxoChallenge_310755,Gracegardnervirinae,1
ICTVTaxoChallenge_115604,Botourmiaviridae,1
ICTVTaxoChallenge_659068,Picornaviridae,0.3071411
ICTVTaxoChallenge_701856,Peduoviridae,1
ICTVTaxoChallenge_527840,Drexlerviridae,1
ICTVTaxoChallenge_886179,Aliceevansviridae,0.30606827
ICTVTaxoChallenge_459944,Arenaviridae,1
ICTVTaxoChallenge_185289,Aliceevansviridae,1
ICTVTaxoChallenge_494660,Geminiviridae,1
ICTVTaxoChallenge_318530,Baculoviridae,1
ICTVTaxoChallenge_167196,Picornaviridae,1
ICTVTaxoChallenge_78390,Pseudoviridae,1
ICTVTaxoChallenge_930519,Straboviridae,1
ICTVTaxoChallenge_412972,Kostyavirus,0.20087722
ICTVTaxoChallenge_336700,Metaviridae,1
ICTVTaxoChallenge_415290,Herelleviridae,1
ICTVTaxoChallenge_94008,Gracegardnervirinae,0.22204915
ICTVTaxoChallenge_241812,Filoviridae,1
ICTVTaxoChallenge_171539,Caulimoviridae,1
ICTVTaxoChallenge_637401,Intestiviridae,0.8562822
ICTVTaxoChallenge_536507,Rountreeviridae,1
ICTVTaxoChallenge_105116,Bromoviridae,1
ICTVTaxoChallenge_523536,Demerecviridae,1
ICTVTaxoChallenge_33727,Baculoviridae,1
ICTVTaxoChallenge_521735,Straboviridae,1
ICTVTaxoChallenge_608788,Kyanoviridae,1
ICTVTaxoChallenge_846999,Steitzviridae,1
ICTVTaxoChallenge_945994,Straboviridae,1
ICTVTaxoChallenge_716798,Geminiviridae,1
ICTVTaxoChallenge_287152,Straboviridae,1
ICTVTaxoChallenge_927966,Herelleviridae,0.26132962
ICTVTaxoChallenge_517518,Autographiviridae,0.42704523
ICTVTaxoChallenge_426594,Skunavirus,1
ICTVTaxoChallenge_802085,Poxviridae,1
ICTVTaxoChallenge_541715,Korravirus,1
ICTVTaxoChallenge_54915,Autographiviridae,1
ICTVTaxoChallenge_319583,Virgaviridae,1
ICTVTaxoChallenge_942693,Adenoviridae,1
ICTVTaxoChallenge_381009,Paramyxoviridae,1
ICTVTaxoChallenge_731342,Inoviridae,1
ICTVTaxoChallenge_956854,Hafunaviridae,1
ICTVTaxoChallenge_658840,Geminiviridae,1
ICTVTaxoChallenge_640997,Papillomaviridae,1
ICTVTaxoChallenge_345942,Steitzviridae,1
ICTVTaxoChallenge_892983,Hepadnaviridae,0.38557798
ICTVTaxoChallenge_246891,Geminiviridae,1
ICTVTaxoChallenge_814084,Orthoherpesviridae,1
ICTVTaxoChallenge_571214,Benedictvirus,0.25673977
ICTVTaxoChallenge_984192,Casjensviridae,1
ICTVTaxoChallenge_684679,Poxviridae,1
ICTVTaxoChallenge_962209,Nymbaxtervirinae,0.38941064
ICTVTaxoChallenge_967761,Adenoviridae,1
ICTVTaxoChallenge_972533,Orthoherpesviridae,1
ICTVTaxoChallenge_241751,Geminiviridae,1
ICTVTaxoChallenge_283185,Nclasvirinae,0.059764292
ICTVTaxoChallenge_927074,Caulimoviridae,0.44920516
ICTVTaxoChallenge_940614,Lipothrixviridae,1
ICTVTaxoChallenge_568940,Straboviridae,1
ICTVTaxoChallenge_461546,Metaviridae,1
ICTVTaxoChallenge_779144,Gordonvirus,0.36334524
ICTVTaxoChallenge_118588,Peduoviridae,1
ICTVTaxoChallenge_363789,Gordonvirus,0.37060562
ICTVTaxoChallenge_957653,Peduoviridae,1
ICTVTaxoChallenge_968323,Anelloviridae,1
ICTVTaxoChallenge_91128,Drexlerviridae,1
ICTVTaxoChallenge_660970,Benedictvirus,0.20921864
ICTVTaxoChallenge_720216,Geminiviridae,0.17774154
ICTVTaxoChallenge_339768,Virgaviridae,1
ICTVTaxoChallenge_762976,Pclasvirinae,0.38269484
ICTVTaxoChallenge_174390,Steitzviridae,1
ICTVTaxoChallenge_338765,Straboviridae,1
ICTVTaxoChallenge_617123,Phycodnaviridae,0.11449419
ICTVTaxoChallenge_974431,Intestiviridae,1
ICTVTaxoChallenge_577771,Vividuovirus,0.5289557
ICTVTaxoChallenge_987198,Inoviridae,1
ICTVTaxoChallenge_378365,Paramyxoviridae,1
ICTVTaxoChallenge_718175,Picornaviridae,1
ICTVTaxoChallenge_438932,Vequintavirinae,1
ICTVTaxoChallenge_329801,Dolichocephalovirinae,0.8050887
ICTVTaxoChallenge_368131,Adenoviridae,1
ICTVTaxoChallenge_565964,Joanripponvirinae,0.8697487
ICTVTaxoChallenge_796617,Rhabdoviridae,1
ICTVTaxoChallenge_680793,Sepvirinae,0.6741894
ICTVTaxoChallenge_324085,Korravirus,1
ICTVTaxoChallenge_938773,Intestiviridae,1
ICTVTaxoChallenge_20642,Picornaviridae,1
ICTVTaxoChallenge_383126,Tombusviridae,1
ICTVTaxoChallenge_684618,Rhabdoviridae,1
ICTVTaxoChallenge_862383,Microviridae,1
ICTVTaxoChallenge_968038,Demerecviridae,1
ICTVTaxoChallenge_815290,Peduoviridae,0.18244043
ICTVTaxoChallenge_854803,Papillomaviridae,1
ICTVTaxoChallenge_713368,Casjensviridae,1
ICTVTaxoChallenge_536516,Poxviridae,1
ICTVTaxoChallenge_985605,Weiservirinae,1
ICTVTaxoChallenge_853146,Fromanvirus,0.84689087
ICTVTaxoChallenge_131208,Closteroviridae,1
ICTVTaxoChallenge_398957,Casjensviridae,1
ICTVTaxoChallenge_881759,Geminiviridae,1
ICTVTaxoChallenge_554340,Autographiviridae,1
ICTVTaxoChallenge_580670,Peduoviridae,1
ICTVTaxoChallenge_381395,Ceeclamvirinae,0.1400494
ICTVTaxoChallenge_508708,Anelloviridae,1
ICTVTaxoChallenge_720945,Demerecviridae,1
ICTVTaxoChallenge_772220,Nclasvirinae,0.45773715
ICTVTaxoChallenge_208641,Autographiviridae,1
ICTVTaxoChallenge_359404,Demerecviridae,1
ICTVTaxoChallenge_937481,Geminiviridae,1
ICTVTaxoChallenge_447548,Papillomaviridae,1
ICTVTaxoChallenge_867736,Aliceevansviridae,1
ICTVTaxoChallenge_23417,Skurskavirinae,0.5339679
ICTVTaxoChallenge_469564,Orthoherpesviridae,1
ICTVTaxoChallenge_61766,Autographiviridae,1
ICTVTaxoChallenge_926442,Gordonclarkvirinae,0.09694239
ICTVTaxoChallenge_338214,Rhabdoviridae,1
ICTVTaxoChallenge_807832,Suoliviridae,1
ICTVTaxoChallenge_252223,Peduoviridae,0.28834435
ICTVTaxoChallenge_126192,Straboviridae,1
ICTVTaxoChallenge_35594,Geminiviridae,0.0925997
ICTVTaxoChallenge_591443,Anelloviridae,1
ICTVTaxoChallenge_111707,Fiersviridae,1
ICTVTaxoChallenge_884650,Tymoviridae,1
ICTVTaxoChallenge_276229,Pahexavirus,1
ICTVTaxoChallenge_851375,Anelloviridae,1
ICTVTaxoChallenge_608598,Geminiviridae,0.054520287
ICTVTaxoChallenge_52622,Orthoherpesviridae,1
ICTVTaxoChallenge_334738,Vequintavirinae,1
ICTVTaxoChallenge_78719,Adenoviridae,1
ICTVTaxoChallenge_571363,Gracegardnervirinae,1
ICTVTaxoChallenge_827443,Tombusviridae,1
ICTVTaxoChallenge_881880,Hendrixvirinae,1
ICTVTaxoChallenge_673448,Papillomaviridae,1
ICTVTaxoChallenge_786717,Casadabanvirus,0.4284326
ICTVTaxoChallenge_229315,Bornaviridae,1
ICTVTaxoChallenge_984536,Aliceevansviridae,1
ICTVTaxoChallenge_376100,Zierdtviridae,1
ICTVTaxoChallenge_907338,Nyamiviridae,1
ICTVTaxoChallenge_16501,Herelleviridae,1
ICTVTaxoChallenge_158655,Rhabdoviridae,1
ICTVTaxoChallenge_298552,Chimalliviridae,1
ICTVTaxoChallenge_264487,Geminiviridae,1
ICTVTaxoChallenge_617309,Ceeclamvirinae,1
ICTVTaxoChallenge_431428,Schitoviridae,1
ICTVTaxoChallenge_928771,Nclasvirinae,0.107516155
ICTVTaxoChallenge_16683,Casjensviridae,1
ICTVTaxoChallenge_348602,Geminiviridae,1
ICTVTaxoChallenge_389298,Autographiviridae,1
ICTVTaxoChallenge_571809,Ounavirinae,1
ICTVTaxoChallenge_390868,Demerecviridae,1
ICTVTaxoChallenge_592529,Alphaflexiviridae,1
ICTVTaxoChallenge_608579,Geminiviridae,1
ICTVTaxoChallenge_270803,Kyanoviridae,0.89622223
ICTVTaxoChallenge_466608,Baculoviridae,1
ICTVTaxoChallenge_292696,Demerecviridae,1
ICTVTaxoChallenge_711287,Stanwilliamsviridae,1
ICTVTaxoChallenge_91657,Herelleviridae,0.98774326
ICTVTaxoChallenge_506800,Rhabdoviridae,1
ICTVTaxoChallenge_824418,Autographiviridae,1
ICTVTaxoChallenge_550437,Rountreeviridae,1
ICTVTaxoChallenge_570267,Orthoherpesviridae,1
ICTVTaxoChallenge_745454,Caulimoviridae,1
ICTVTaxoChallenge_545375,Arquatrovirinae,1
ICTVTaxoChallenge_869605,Azeredovirinae,1
ICTVTaxoChallenge_505557,Gracegardnervirinae,1
ICTVTaxoChallenge_436023,Ounavirinae,1
ICTVTaxoChallenge_746603,Arenaviridae,1
ICTVTaxoChallenge_973858,Steitzviridae,1
ICTVTaxoChallenge_318087,Anelloviridae,1
ICTVTaxoChallenge_543624,Queuovirinae,0.760557
ICTVTaxoChallenge_671430,Picornaviridae,0.68372244
ICTVTaxoChallenge_989371,Attisvirus,1
ICTVTaxoChallenge_431494,Tospoviridae,1
ICTVTaxoChallenge_302806,Picornaviridae,1
ICTVTaxoChallenge_799401,Iridoviridae,1
ICTVTaxoChallenge_921471,Asfarviridae,1
ICTVTaxoChallenge_90574,Fromanvirus,1
ICTVTaxoChallenge_27889,Salasmaviridae,1
ICTVTaxoChallenge_954727,Attisvirus,1
ICTVTaxoChallenge_804097,Gladiatorvirus,0.2470637
ICTVTaxoChallenge_332868,Betaflexiviridae,1
ICTVTaxoChallenge_156620,Autographiviridae,1
ICTVTaxoChallenge_194241,Picornaviridae,1
ICTVTaxoChallenge_310432,Autographiviridae,1
ICTVTaxoChallenge_757813,Sepvirinae,1
ICTVTaxoChallenge_471603,Demerecviridae,1
ICTVTaxoChallenge_750695,Geminiviridae,1
ICTVTaxoChallenge_421299,Mimiviridae,1
ICTVTaxoChallenge_14598,Demerecviridae,1
ICTVTaxoChallenge_426993,Secoviridae,0.15703328
ICTVTaxoChallenge_196957,Skunavirus,1
ICTVTaxoChallenge_509293,Adenoviridae,1
ICTVTaxoChallenge_824842,Rhabdoviridae,1
ICTVTaxoChallenge_580717,Gclasvirinae,1
ICTVTaxoChallenge_899086,Casjensviridae,1
ICTVTaxoChallenge_193393,Paclarkvirus,1
ICTVTaxoChallenge_640682,Gordonvirus,0.34158847
ICTVTaxoChallenge_480519,Vilyaviridae,1
ICTVTaxoChallenge_517046,Geminiviridae,1
ICTVTaxoChallenge_712679,Ceduovirus,1
ICTVTaxoChallenge_874260,Aliceevansviridae,1
ICTVTaxoChallenge_247075,Bronfenbrennervirinae,0.3785683
ICTVTaxoChallenge_834021,Bclasvirinae,1
ICTVTaxoChallenge_972025,Herelleviridae,1
ICTVTaxoChallenge_919552,Kanorauviridae,0.21741973
ICTVTaxoChallenge_704152,Demerecviridae,1
ICTVTaxoChallenge_627843,Kyanoviridae,1
